,commenterID,UserName,Date,Text,Sentiment,Polarity
9388,UCk2oNlPp9S7XxZd6Sqy_2DA,@fabiucciogiunta9771,2021-09-23 22:51:27+00:00,alemani siempr alemani ejempl casi cad fall defect virtud ventaj copi pais model much cos,Negative,-1
9387,UCAA0V1rK6v1d0aa6hgdnIOg,@jcastrohernandez2990,2021-09-23 22:54:59+00:00,sol quier matiz mid valor monetari dolar pes bien servici final region determin periodocom quier dec registr bien intermedi revent bien ejempl vent aut nuev estadounidens transaccion registr mism aut ademas tip compr aut quier vend vent qued registr ningun consider revent bien,Neutral,0
9386,UC_YxblGlET1XEiD0BQRt6CA,@StephenHawkingUniversoHawking,2021-09-23 23:39:51+00:00,virtual pued ilimit recurs produc,Neutral,0
9385,UCoStOefzBmS7wTSj7bWfMmQ,@AndresLinares,2021-09-23 23:52:30+00:00,simpl confirm sistem explot men recurs benefici inviabl este recurs ilimit aument product cuand estos escas aument preciosbrbr perversion acuerd sistem,Negative,-1
9384,UCkKT3yhN5AIJnCuS4PUdnEw,@W.O.P.UCC1-308,2021-09-23 23:57:18+00:00,amig estudi oppt descubr constru sistem baj infin fraud empiez part part nacimient valor diner prest banc siempr pais mund registr corpor total embarg anul baj real sistem sig actu ignor fact brtod conoc pod legal adi impuest hipotec norm restriccion sistem anul oper baj sistem esclavitud amig libert exist reclam soberan natural amig,Neutral,0
9383,UC5MKw_geYKwqcCoIPomR6uw,@yonatanramirez5850,2021-09-24 00:04:05+00:00,vide sistem bas prest deud confianz derrumb ojal billet respald elimin prest econom funcion problem teoriabrbrnot person humild quier segu adel mejor trabaj ten ahorr consegu quier pacienci mund realment avanz ahor gananci irreal diner sirv medi crisis econom global peor sistem prest sol favorec person buen ingres trabaj fij casi mism grand empres benefici pobr nunc podran aspir sal adel brbrel sistem ahor derrumb sol sobreviv guard diner banc deud hic prest,Negative,-1
9382,UCbb_-lAuX6yzIkIk44N_ppQ,@poleromix12,2021-09-24 01:00:37+00:00,buen vide opin bitcoin form sustitu bancari quotahorrariamosquot banc intermediari quottrabaj realizadoquot vier afect inflacion dol cre podr hac algun vide respect interes gran ayud much gent much graci ilustr conoc vide,Neutral,0
9381,UCS7l3zup562Z7ZNjDUwDrEg,@charlesfarm,2021-09-24 01:30:15+00:00,verd haci falt algui equilibr balanz cordur raciocini tant teor conspiran vag suelt ahibrmuy buen vide graci,Positive,1
9380,UCpP_LcHOb9_tv1kD0dJ7_xg,@El_Randy_Gamer,2021-09-24 01:44:55+00:00,discrep,Neutral,0
9379,UCFeJIb_gjBCElb68bpDEI6Q,@arzus,2021-09-24 02:39:15+00:00,favor vide cag chin,Negative,-1
9377,UCiq_viUIIn0MxdaeGVN8KVw,@satoshialvez4452,2021-09-24 03:21:48+00:00,much graci vide inspir monton futur tambi pod habl economi,Positive,1
9376,UCtOxklFNnuazuPJcl41p41Q,@TuttiGrappa,2021-09-24 03:28:20+00:00,gust canal inform proporcion general aunqu analisis acuerd contig quotun orbefr astutoquot sol justif codici mism corrupcion human banc dud necesari inmens usurabrbrsalud,Negative,-1
9375,UCgQ8wRwpSbNda8KjZWMo4UQ,@jesusalejandroromanjuarez4095,2021-09-24 03:36:17+00:00,econom mot,Neutral,0
9373,UCHN7-XhTP6UR5YVisgW9dzw,@germanbaquerocalderon6977,2021-09-24 03:47:37+00:00,excelent vide entend form sencill banc,Positive,1
9371,UCXBbaqb-jViGcU0-9KrFXEw,@MrBoba09,2021-09-24 05:24:15+00:00,quotell ambicion domin mundoquot interes segu gan diner pued muchisim peor,Negative,-1
9369,UCxtxWQ97hk3CRMMyljf9Igg,@baltenr6779,2021-09-24 07:13:59+00:00,franc vide ademas educ sol dej solucion cript,Neutral,0
9368,UCtg6n8A99VyYANF9YJHoXJQ,@jotapits,2021-09-24 07:18:32+00:00,cans rob vide canalbrbr href,Neutral,0
9367,UCAyzXDTsY7o_7sjLpDCkJIw,@enfoquealternativo2597,2021-09-24 07:34:13+00:00,gring hac dol respald moned difusiari,Neutral,0
9366,UCaTMjvwOhSoH-wKGvie1_Tw,@joseblanco-nb1mj,2021-09-24 07:36:21+00:00,didact,Neutral,0
9365,UCKXa3ll_msaOnkhGnKXOUCQ,@jorgemedina5602,2021-09-24 09:05:48+00:00,sol falt dig documental sid pag famili rothschild cre buen,Neutral,0
9364,UC7VWhqMbFzGrsKP_dTKg0HA,@jfm1991,2021-09-24 09:30:37+00:00,deud hac esclav jamas dud,Neutral,0
9361,UCUNoXunTOVlvYo-6RyamOcQ,@CRD72,2021-09-24 10:19:05+00:00,much graci excelent trabaj excelent vide siempr salud,Positive,1
9360,UC-akerPZurRrrfT7tT2ki5Q,@aleman88ss,2021-09-24 10:39:53+00:00,banc mal sol mayor conoc human conoc cre dud dud crec entonc nac mied aliment mied aliment cre teor conspir funcion darl mied,Neutral,0
9359,UCMRX67T5LSF30lKHf2g4EFA,@marcos.c716,2021-09-24 11:42:19+00:00,buen explic facil entend,Positive,1
9358,UC9yUMVhkL3HR1x26IUISCEA,@diegoalejandroforerorodrig5362,2021-09-24 12:11:41+00:00,inform util valios agrad enfoqu canal,Positive,1
9357,UCXqsdLkBL2mMkxeRIGsRBAQ,@slashmarco100,2021-09-24 14:06:07+00:00,excelent vide facil entend,Positive,1
9356,UCYQNk-vDbtB3WBeGcYlgmOQ,@elespecialista9700,2021-09-24 14:36:21+00:00,excelent inform coherent facil entend felicit,Positive,1
9355,UCEmAO0lT_whr27ifZExTQow,@CarlosMejia-ti4cc,2021-09-24 14:42:30+00:00,buen vide interes,Positive,1
9354,UCdTfXiYEqDMbvgGTazDnUXw,@ivanperez8594,2021-09-24 15:08:07+00:00,buen vide instruct,Positive,1
9353,UCMKTyCWN4IIOlyj2NXa7yYg,@juancamilopulgaringomez9146,2021-09-24 15:36:33+00:00,banc estaf rescat banc cost inflacion inpuest nostr sig apoy elimin banc central reposabilod asign incumpl quiebr simpl ley merc,Negative,-1
9352,UCMKTyCWN4IIOlyj2NXa7yYg,@juancamilopulgaringomez9146,2021-09-24 15:45:49+00:00,basic repas keinwsian problem que histori modern demuestr sistem bas deud sosten tiemp sum cicl econom,Negative,-1
9351,UCMKTyCWN4IIOlyj2NXa7yYg,@juancamilopulgaringomez9146,2021-09-24 15:49:38+00:00,alla herror banc orbelm banc central recant banc pag herror,Neutral,0
9350,UCGTsOgYNfn4N_1vGl4LrO2A,@cristianparedes2762,2021-09-24 15:58:27+00:00,com pais peru banc usurer quit cas plen pandemi ley apoy,Neutral,0
9349,UC2jgXJv_VgPGsD6swWmsUKw,@gustavoquezada78,2021-09-24 15:59:45+00:00,buen solucion cre problem grand solucion pequeñ,Positive,1
9348,UCX_YGz1ysSB9PfZKWPDjnVQ,@scottaguillermo,2021-09-24 16:00:01+00:00,acuerd parec teor conspiran teor banc podr funcion bien banc central reserv federal maquin hac diner incumpl caracterist import diner bien escas entonc maquin hac verd econom propuls imprim diner siempr termin emision irrespons prest diner much person incumpl deud pas fiest burbuj revient ello cre emision deud prefier econom crecimient lent sosten glob termin hac ric poc revent car vulner crisis econom bren cambi criptomoned lleg produc descentraliz emision valor marg acot inclus cas program deflacionari transaccion rap distribu gananci equit proyect tecnolog innov ademas prest servici banc olvid practic infalsific brsalud,Neutral,0
9347,UC3zQefBfJHOCnzRqXzqwZww,@joseespinozagarcia3142,2021-09-24 17:21:02+00:00,mejor ten cos valor tierr cas accion bitcoin,Neutral,0
9346,UCVczqlCGyysg5w7WrMWaOHg,@alonguanama,2021-09-24 23:27:23+00:00,siempr pens banc deb exist bien raz human,Neutral,0
9345,UCUTJDRCDRYZ8RaK9UqlrkJg,@Agustin_R,2021-09-25 03:48:06+00:00,suen opinion canal youtub segur hab vist vide tem similar anterior,Neutral,0
9344,UCm_C52-FnZiEw4e0T4nfSgw,@jeffersonelliot8909,2021-09-25 07:08:04+00:00,buen context gtgt aconsej olvid prediccion comienc obten buen gananci ahor valor futur tod especul conjetur merc inest pued sab volv bajist alcist mientr comerci mied perd siend pacient preci dispar depend patron sig pud gan sol agost implement oper consej inform norm berg,Neutral,0
9343,UCRxbP5KBMj1_Z5tkgO1emxg,@manzcube4217,2021-09-25 08:39:55+00:00,buen video,Positive,1
9341,UCN6tBsbVwrdLmZPVpX-wgZQ,@trumtrim2310,2021-09-25 10:29:09+00:00,desacuerd banc central cre diner banc interes mientr grand corpor pid deud interes recompr accion compr empres acab competent sient amig patin habl flexibiliz cuantit gener much desiguald mientr activ cas proteg inflacion pobr mem capac adquisit ten activ brvide patrocin blackrock,Neutral,0
9340,UCDswcSFVE7Rnyn7IQibQUiA,@huitradoemm,2021-09-25 14:42:40+00:00,vide documental crisis porf,Negative,-1
9339,UCTXersY3ATb0C-ohH_nkMdw,@cristianfranciscozepeda685,2021-09-25 14:58:29+00:00,cre deud hac esclav tendr trabaj pod pag deud circul vicios gring problem pag deud cre deud sorpres traduc impuest deud form hacert esclav sigl sistem provist cre deud alemani sujet ciert manej mejor realist afect form empres emigr europ asi impuest part mism sistem compr rop hech bangladesh cost econom endeud gener impuest encares vid,Neutral,0
9338,UC7yn_ogkniFzz1qOcMultUg,@joser.martinezg7275,2021-09-25 15:31:19+00:00,interes sabi orig banc vide muestr orig funcion banc,Neutral,0
9337,UCAik8A0Ol6GR-DKtx4U6hVg,@null1449,2021-09-25 15:54:47+00:00,increibl aprendi sol videobrbrm hac mejor ten men diner fisic constant invert,Neutral,0
9336,UCOtv9wqt0ogCZ7mFTLu6c5g,@eulalioaburto7283,2021-09-25 16:13:35+00:00,mexic corrupt banquer ningun apoy alos pobr sol desaparec diner ahorr,Negative,-1
9335,UCISz47bfkHoWasfZT-Gt98g,@franciscanolasco7079,2021-09-25 18:13:48+00:00,buenisim bien explic graci,Positive,1
9334,UC_hmoxX0zcnBN1codY3zOeA,@felixgarcia6163,2021-09-25 22:58:04+00:00,felic gust vide verd gust line pen man plataform,Neutral,0
9333,UC-22pAR62vq3hBgdw7VOlwA,@francocabanillas972,2021-09-25 23:01:38+00:00,sig cre met billet merc cre inflacion caus ayud econom banc salvador banc priv alemani existent banc central tampoc pued emit diner cant hac prest gener deud corr riesg propi banc priv pon jueg propi capital banc gent confianz gan podr segu prest diner neces hac banc central imprim diner produc inflacion mejor sistem seri sistem banc libresimon opinion brbren dic vide impag prest causant crisis quier solucion erron impresion billet gener inflacion perd pod adquisit person banc prest excus posibl hac crec econom econom segu crec indistint,Negative,-1
9331,UCqz6j7eK2n7nO_aQuDpoNCQ,@Josep_3136,2021-09-25 23:31:13+00:00,href pued porqu diner,Neutral,0
9330,UCgSwehKwYOpFV23bIMbd5uQ,@luisgalicia933,2021-09-26 01:55:19+00:00,excelent vide excelent canal nunc cans veer vide aprend bastant recomend,Positive,1
9328,UCm7T4RHjjkaiH3eJ1U9Do9g,@franciscodelbarrio2101,2021-09-26 04:21:26+00:00,qued clar prim moned cre moned invent tiemp domin sociedad intercambi product com met moned met sistem domini,Neutral,0
9327,UC0QwkmmEOjPPMgqexMXotuQ,@alexbewatermyfriend7820,2021-09-26 05:20:33+00:00,fantast vide,Neutral,0
9326,UC27fNdZgXjPgGfP8TjiicSg,@tony260ful,2021-09-26 06:27:37+00:00,banc terror corrupt,Negative,-1
9325,UCFSByCmfFI2y4tIQQ-2q93g,@emilioponce7203,2021-09-26 09:12:43+00:00,bravooooooo,Neutral,0
9324,UCudYOXv5NW96KbYn7SeC4xg,@monoh1860,2021-09-26 10:40:09+00:00,verd felic excelent conten cre cos clar graci felicit,Positive,1
9323,UCG98lhMq1TF-nUKFxaGmm1g,@salvadorsaucedovidal3552,2021-09-26 12:32:54+00:00,buen vide nadi pon pistol cabez entres banc contrat servici,Neutral,0
9322,UCHyKu-fz2Skkv0NWVdAjphw,@aaronhpa,2021-09-26 12:54:56+00:00,deb revolu social calid vid,Neutral,0
9321,UCxYkbksRa4JhpHafuPiDJ-Q,@Juanjo215,2021-09-26 13:20:01+00:00,banc cre amer,Neutral,0
9320,UCwIIoHEr2NxQofBTOLqj4-g,@lRiiveryl,2021-09-26 14:12:58+00:00,minut href met demoni bancari,Neutral,0
9319,UCQsv89iOLnOofkI-Nhvhqqg,@Darth_lambda,2021-09-26 16:09:07+00:00,tont dec quier esclav realid person gener deud adquir prestam oblig hac,Neutral,0
9318,UCIpkrLdeQDZEctGmZSzHIUQ,@christianmansilla8599,2021-09-26 16:34:06+00:00,rob vide mentir,Neutral,0
9317,UC0YMIZTyMqIQjvAOZqAhKJA,@CorderAL17139,2021-09-26 17:46:59+00:00,buen explic desarroll tem,Positive,1
9316,UCLiGJ9NT6nemKAjuqxnYduQ,@somosestrellasenvueltasenp4012,2021-09-26 18:06:13+00:00,nuev orden mundial basur,Neutral,0
9314,UCBdWqltoztwtXPOn1upU6Og,@chilenoquiri7,2021-09-27 16:57:23+00:00,much graci enseñ,Positive,1
9313,UCnunIrsNVWzKaNQYv101rGg,@armandomartinez6530,2021-09-28 11:33:01+00:00,educ bastant buen,Positive,1
9312,UC4byiRBwHKuQA4L41rIYDxg,@ivanmanolo7273,2021-09-28 12:00:29+00:00,motor emision diner deud hitl hiz traj riquez alemani emision diner fiat razon gobiern recurr banc central prest banc internacional esclavis futur crecimient capital deud val compar agu vital human ahor banc internacional apoder mayor dic traves ejercit medi tecnic financier influencers reportaj deb volv patron pod banc internacional crisis econom cre propi sistem capital dic teoric,Neutral,0
9311,UCNDtbMRr0-VKIDl2HGWTipw,@aramisbatistaboix2353,2021-09-28 13:15:39+00:00,banc unic esquem ponzi legal esist,Neutral,0
9310,UCp5O8EnYefhUXKBlM-RnOug,@1107Melchor,2021-09-28 18:28:09+00:00,patrocini morg rothschild brbrquotdeb calid vid avanc financierosquotbrbrhahahahahahahahah brbrel sistem fall bien basic diner interes exist pues mientr dem sector produc bien servici real trabaj indefinid pag vampir financier produc real,Neutral,0
9309,UC8Ce0Pe42Ih7hs7j9CHrufw,@johnsaldarriaga4158,2021-09-28 19:45:45+00:00,sistem econom mientr exist respald orobrtal funcion estaf piramidal escal mundial,Negative,-1
9308,UCl9w84HzT95qQSpWn_VcVOg,@davidborueda5449,2021-09-28 23:49:20+00:00,instruct,Neutral,0
9307,UCFdQdV9pGyvwtoVXDOJI7Bg,@josetorrescasas6350,2021-09-29 04:21:12+00:00,basic pas chin tod deud bas hipotec inmobiliari bien consum casi banc prest empres gener bien consum inmobiliari hipotec pued grav situacion viv chin,Negative,-1
9306,UCjcMV-awI4nZAUndUPXGhbg,@davichanc,2021-09-29 10:08:39+00:00,basic dic cos complet default pod pag oblig eeuu cambi patron,Neutral,0
9304,UC0jgPBhnmRMz6k9diW4A3uw,@luiscastro5905,2021-09-30 15:22:18+00:00,href reptilian confirm,Neutral,0
9301,UCzGeHoCTqBeW9M6aj70i2ew,@stewartwhitaker,2021-10-03 18:29:45+00:00,interes instruct vide felic sig adel,Neutral,0
9300,UCL6k_ujwgtA-YBsPRWjOiCA,@yanuujusticiaa229,2021-10-04 02:07:43+00:00,valor dad valor brel valor ose valor cre valor vid cre banc igual pais estan enbarg porfavor oppt,Neutral,0
9299,UCuB8amXhIKKHWfa9eI_49qA,@elgansofuertealfa4907,2021-10-04 17:15:00+00:00,muert rothschilf,Negative,-1
9298,UCjX8_aomjegpGPDG8mN53fQ,@pablodiciancio2825,2021-10-07 07:38:11+00:00,buen vide compart banc deb basic intermediari percib gananci moder fin credit produccion entidad viv creacion moned fictici prest diner especul sector product vien pas hac años segur segu suced provoc nuev burbuj crash econom tra aparej econom estanc enorm mas monetari ningun respald real siend unic confianz tard tempran perd sistem insustent provoc alta inflacion cronic mayor impuest menor inversion public menor pod adquisit gent evident sistem exist pued segu funcion segu igual llev colaps generaliz agrav sol pandemi actual futur sin cambi climat crecient escasez insum produc bien agu chips ejempl medi transport asunt contenedor salud,Negative,-1
9446,UCoEaVrO2d8fI_TQb5DT5SYg,@alfamusic7362,2021-10-11 23:01:25+00:00,buen conten breb complet sol estari mejor ped sub vide saludus exit,Positive,1
9445,UCkd_wSWy_l7uIeiCkbFjOyA,@manuuplano,2021-10-12 22:21:10+00:00,graci excelent trabaj banc central argentin pes val hac años val,Positive,1
9444,UCJQoFRLMv2OT16_3BJHNu4g,@lucastroncoso2200,2021-10-15 14:29:40+00:00,banc central deberi exist dilu pod adquisit gent,Neutral,0
9297,UCbzbvywTqhxgywz7uP4g69g,@agustinsolanovidal4055,2021-10-17 16:53:36+00:00,hac gran trabaj,Positive,1
9443,UC5wYoENhcMT57PFm6CVTsqQ,@maurytucu4362,2021-10-18 18:11:20+00:00,bcbrmilei amenaz public,Neutral,0
9296,UCtcoNYLlNhIpT7w6ToKEhEQ,@alejo950823,2021-10-27 21:54:20+00:00,llam rob,Neutral,0
9442,UC2W2FwiqSq-JwurOcXXifLQ,@yeyomax,2021-11-13 01:57:30+00:00,mentir keneynesian aument crecimient baj tas interes penaliz ahorr,Negative,-1
9441,UCfpKeZAKs3_WANKAoKVWOcA,@franciscoretamal6006,2021-11-20 00:17:08+00:00,lastim argentin banc central fin delict gobiern sirv argentin,Negative,-1
